0
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(4000, 5000]"
"(2000, 3000]"
"(2000, 3000]"
"(4000, 5000]"
"(3000, 4000]"
"(4000, 5000]"
"(4000, 5000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(4000, 5000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
"(4000, 5000]"
"(3000, 4000]"
"(2000, 3000]"
"(4000, 5000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(4000, 5000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(4000, 5000]"
"(4000, 5000]"
"(4000, 5000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(4000, 5000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(4000, 5000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(4000, 5000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
"(4000, 5000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
"(4000, 5000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(4000, 5000]"
"(4000, 5000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(4000, 5000]"
"(2000, 3000]"
"(4000, 5000]"
"(2000, 3000]"
"(2000, 3000]"
"(4000, 5000]"
"(2000, 3000]"
"(4000, 5000]"
"(3000, 4000]"
"(4000, 5000]"
"(4000, 5000]"
"(2000, 3000]"
"(2000, 3000]"
"(4000, 5000]"
"(4000, 5000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(4000, 5000]"
"(2000, 3000]"
"(3000, 4000]"
"(4000, 5000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(4000, 5000]"
"(4000, 5000]"
"(4000, 5000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(4000, 5000]"
"(4000, 5000]"
"(3000, 4000]"
"(2000, 3000]"
"(4000, 5000]"
"(3000, 4000]"
"(4000, 5000]"
"(2000, 3000]"
"(4000, 5000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(4000, 5000]"
"(3000, 4000]"
"(2000, 3000]"
"(4000, 5000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(4000, 5000]"
"(4000, 5000]"
"(2000, 3000]"
"(4000, 5000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(4000, 5000]"
"(4000, 5000]"
"(2000, 3000]"
"(3000, 4000]"
"(4000, 5000]"
"(3000, 4000]"
"(2000, 3000]"
"(4000, 5000]"
"(2000, 3000]"
"(4000, 5000]"
"(4000, 5000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(4000, 5000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(4000, 5000]"
"(4000, 5000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(4000, 5000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(4000, 5000]"
"(3000, 4000]"
"(3000, 4000]"
"(4000, 5000]"
"(4000, 5000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(4000, 5000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(4000, 5000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(4000, 5000]"
"(2000, 3000]"
"(4000, 5000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(4000, 5000]"
"(2000, 3000]"
"(4000, 5000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(4000, 5000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(4000, 5000]"
"(4000, 5000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(4000, 5000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(4000, 5000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(4000, 5000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(4000, 5000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(4000, 5000]"
"(2000, 3000]"
"(4000, 5000]"
"(2000, 3000]"
"(2000, 3000]"
"(4000, 5000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(4000, 5000]"
"(3000, 4000]"
"(4000, 5000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(4000, 5000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(4000, 5000]"
"(3000, 4000]"
"(3000, 4000]"
"(4000, 5000]"
"(4000, 5000]"
"(4000, 5000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(4000, 5000]"
"(2000, 3000]"
"(4000, 5000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(4000, 5000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(4000, 5000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(4000, 5000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(4000, 5000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(4000, 5000]"
"(4000, 5000]"
"(3000, 4000]"
"(4000, 5000]"
"(4000, 5000]"
"(2000, 3000]"
"(4000, 5000]"
"(4000, 5000]"
"(4000, 5000]"
"(3000, 4000]"
"(3000, 4000]"
"(4000, 5000]"
"(2000, 3000]"
"(4000, 5000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(4000, 5000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(4000, 5000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(4000, 5000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(4000, 5000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(4000, 5000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
"(4000, 5000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
"(4000, 5000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(4000, 5000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(4000, 5000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(4000, 5000]"
"(4000, 5000]"
"(3000, 4000]"
"(3000, 4000]"
"(4000, 5000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(4000, 5000]"
"(2000, 3000]"
"(4000, 5000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(4000, 5000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(4000, 5000]"
"(4000, 5000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(4000, 5000]"
"(4000, 5000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(4000, 5000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(4000, 5000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(4000, 5000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(4000, 5000]"
"(4000, 5000]"
"(2000, 3000]"
"(2000, 3000]"
"(4000, 5000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(4000, 5000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(4000, 5000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(4000, 5000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(4000, 5000]"
"(2000, 3000]"
"(4000, 5000]"
"(2000, 3000]"
"(2000, 3000]"
"(4000, 5000]"
"(4000, 5000]"
"(2000, 3000]"
"(3000, 4000]"
"(4000, 5000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(3000, 4000]"
"(4000, 5000]"
"(2000, 3000]"
"(3000, 4000]"
"(4000, 5000]"
"(3000, 4000]"
"(2000, 3000]"
"(2000, 3000]"
"(2000, 3000]"
"(3000, 4000]"
"(3000, 4000]"
"(4000, 5000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(4000, 5000]"
"(3000, 4000]"
"(2000, 3000]"
"(4000, 5000]"
"(4000, 5000]"
"(4000, 5000]"
"(3000, 4000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
"(2000, 3000]"
"(3000, 4000]"
